feature,importance_mean
cos_hour,0.10232478
sin_hour,0.053478602
CLRSKY_SFC_SW_DWN_roll_mean_6,0.05257526
CLRSKY_SFC_SW_DWN_roll_max_6,0.046185017
CLRSKY_SFC_SW_DWN_lag_6,0.037872866
ALLSKY_SFC_SW_DWN_lag_9,0.033837046
CLRSKY_SFC_SW_DWN_lag_12,0.03158812
ALLSKY_SFC_SW_DWN_lag_22,0.03084974
CLRSKY_SFC_SW_DWN_lag_1,0.03081175
ALLSKY_SFC_SW_DWN_lag_13,0.030336874
ALLSKY_SFC_SW_DWN_lag_7,0.030051894
ALLSKY_SFC_SW_DWN_lag_5,0.029659929
ALLSKY_SFC_SW_DWN_lag_23,0.029256113
ALLSKY_SFC_SW_DWN_lag_18,0.028827788
CLRSKY_SFC_SW_DWN,0.027888762
ALLSKY_SFC_SW_DWN_lag_21,0.027439458
ALLSKY_SFC_SW_DWN_lag_17,0.027257686
ALLSKY_SFC_SW_DWN_lag_19,0.026469773
CLRSKY_SFC_SW_DWN_roll_mean_3,0.02566232
CLRSKY_SFC_SW_DWN_lag_24,0.02502787
ALLSKY_SFC_SW_DWN_lag_11,0.024394715
CLRSKY_SFC_SW_DWN_lag_2,0.02337996
CLRSKY_SFC_SW_DWN_roll_min_6,0.023261636
ALLSKY_SFC_SW_DWN_lag_10,0.022931656
CLRSKY_SFC_SW_DWN_lag_3,0.019944185
ALLSKY_SFC_SW_DWN_roll_mean_6,0.015495569
ALLSKY_SFC_SW_DWN_roll_min_6,0.015094508
ALLSKY_SFC_SW_DWN_lag_12,0.014816329
ALLSKY_SFC_SW_DWN_lag_20,0.010128614
ALLSKY_SFC_SW_DWN_lag_6,0.009704767
ALLSKY_SFC_SW_DWN_lag_1,0.009684758
ALLSKY_SFC_SW_DWN_roll_mean_3,0.009113295
ALLSKY_SFC_SW_DWN_lag_8,0.009004369
ALLSKY_SFC_SW_DWN_lag_16,0.007947807
ALLSKY_SFC_SW_DWN_lag_4,0.00344572
ALLSKY_SFC_SW_DWN_roll_max_6,0.003379651
ALLSKY_SFC_SW_DWN_lag_15,0.0029176602
ALLSKY_SFC_SW_DWN_lag_14,0.0028818904
ALLSKY_SFC_SW_DWN_lag_24,0.0024780396
ALLSKY_SFC_SW_DWN_lag_3,0.0022036822
ALLSKY_SFC_SW_DWN_lag_2,0.0019254434
CLOUD_AMT_lag_1,0.0017250101
CLOUD_AMT,0.0015116067
T2M_lag_1,0.001387699
sin_month,0.0013791042
CLOUD_AMT_roll_mean_3,0.001349216
CLOUD_AMT_roll_min_6,0.0013318161
CLOUD_AMT_lag_12,0.0013252958
RH2M_lag_6,0.0012767988
CLOUD_AMT_roll_max_6,0.0012129698
RH2M_lag_3,0.0012123391
cos_month,0.0011955652
RH2M_lag_1,0.0011623849
PS_lag_1,0.001160189
CLOUD_AMT_lag_24,0.0011548434
T2M_lag_2,0.0011535356
PS_lag_2,0.0011466405
PS_lag_3,0.0011360674
RH2M_lag_12,0.0011251856
PS_lag_6,0.0011190736
PS_lag_12,0.0011067557
CLOUD_AMT_lag_6,0.001083172
RH2M_lag_2,0.0010782965
T2M_lag_3,0.001000905
CLOUD_AMT_roll_mean_6,0.0009980073
PS_lag_24,0.000982134
CLOUD_AMT_lag_2,0.0009738025
RH2M,0.00096642185
T2M_lag_6,0.0009492752
T2M_lag_12,0.00094182504
T2M_lag_24,0.0009405384
RH2M_lag_24,0.00087315525
PS,0.0008503969
T2M,0.0008416611
CLOUD_AMT_lag_3,0.0008124411
