feature,importance_mean
cos_hour,0.04841778
ALLSKY_SFC_SW_DWN_lag_22,0.04766576
ALLSKY_SFC_SW_DWN_lag_18,0.040483214
ALLSKY_SFC_SW_DWN_lag_9,0.038547926
CLRSKY_SFC_SW_DWN_roll_mean_3,0.037297763
CLRSKY_SFC_SW_DWN_lag_6,0.03573514
ALLSKY_SFC_SW_DWN_lag_10,0.032890096
ALLSKY_SFC_SW_DWN_lag_19,0.03287215
ALLSKY_SFC_SW_DWN_lag_13,0.032230817
ALLSKY_SFC_SW_DWN_lag_21,0.030946426
CLRSKY_SFC_SW_DWN_lag_1,0.030717893
sin_hour,0.029961787
ALLSKY_SFC_SW_DWN_lag_7,0.029957687
ALLSKY_SFC_SW_DWN_lag_20,0.028886495
CLRSKY_SFC_SW_DWN_lag_12,0.027063878
ALLSKY_SFC_SW_DWN_roll_max_6,0.025805265
ALLSKY_SFC_SW_DWN_lag_4,0.02570423
ALLSKY_SFC_SW_DWN_lag_11,0.025553621
CLRSKY_SFC_SW_DWN_lag_3,0.025517933
CLRSKY_SFC_SW_DWN,0.024888271
ALLSKY_SFC_SW_DWN_lag_5,0.024681373
ALLSKY_SFC_SW_DWN_lag_15,0.02447526
ALLSKY_SFC_SW_DWN_lag_17,0.024381062
ALLSKY_SFC_SW_DWN_lag_8,0.02227617
ALLSKY_SFC_SW_DWN_lag_23,0.02133928
ALLSKY_SFC_SW_DWN_lag_12,0.021259619
ALLSKY_SFC_SW_DWN_roll_min_6,0.01960895
ALLSKY_SFC_SW_DWN_lag_14,0.018796619
ALLSKY_SFC_SW_DWN_roll_mean_6,0.01624222
CLRSKY_SFC_SW_DWN_lag_24,0.014581767
ALLSKY_SFC_SW_DWN_roll_mean_3,0.014042468
ALLSKY_SFC_SW_DWN_lag_16,0.013904366
CLRSKY_SFC_SW_DWN_roll_mean_6,0.012517079
ALLSKY_SFC_SW_DWN_lag_6,0.011978205
ALLSKY_SFC_SW_DWN_lag_3,0.011074293
ALLSKY_SFC_SW_DWN_lag_1,0.008584833
CLRSKY_SFC_SW_DWN_lag_2,0.0060629263
CLRSKY_SFC_SW_DWN_roll_max_6,0.0049325507
CLRSKY_SFC_SW_DWN_roll_min_6,0.0038069405
ALLSKY_SFC_SW_DWN_lag_24,0.0029434317
CLOUD_AMT,0.0025471493
CLOUD_AMT_lag_1,0.0020199292
cos_month,0.001982158
RH2M_lag_3,0.0019230009
PS_lag_3,0.0018907791
CLOUD_AMT_roll_mean_3,0.001888773
PS_lag_2,0.001775145
RH2M_lag_1,0.0016972275
RH2M_lag_6,0.0016718245
RH2M_lag_12,0.0016663341
ALLSKY_SFC_SW_DWN_lag_2,0.0016471917
PS_lag_6,0.0016307175
PS_lag_1,0.0016261687
CLOUD_AMT_roll_min_6,0.0016239936
RH2M_lag_2,0.0016186173
CLOUD_AMT_roll_mean_6,0.0015798776
RH2M,0.0015680213
PS_lag_12,0.0014563057
CLOUD_AMT_lag_2,0.0013280712
T2M_lag_3,0.0013104585
T2M_lag_6,0.0012940274
T2M_lag_12,0.0012438986
T2M_lag_2,0.0012390842
PS,0.001224568
PS_lag_24,0.0012136233
CLOUD_AMT_roll_max_6,0.001211224
RH2M_lag_24,0.001184749
CLOUD_AMT_lag_24,0.00115093
T2M_lag_1,0.001149498
CLOUD_AMT_lag_12,0.001135632
T2M_lag_24,0.0011025477
CLOUD_AMT_lag_3,0.0010928608
sin_month,0.0010061237
CLOUD_AMT_lag_6,0.0009787406
T2M,0.000687214
