sample_idx,forecast_start,timestamp,hour,horizon,actual,predicted,error,abs_error,ape_pct,is_daytime
166,2025-02-12 11:00:00,2025-02-12 12:00:00,12,2,0.0,0.188720703125,0.188720703125,0.188720703125,,True
166,2025-02-12 11:00:00,2025-02-12 13:00:00,13,3,0.0,0.202606201171875,0.202606201171875,0.202606201171875,,True
166,2025-02-12 11:00:00,2025-02-12 14:00:00,14,4,0.0,0.1657562255859375,0.1657562255859375,0.1657562255859375,,True
166,2025-02-12 11:00:00,2025-02-12 15:00:00,15,5,0.0,0.5621185302734375,0.5621185302734375,0.5621185302734375,,True
166,2025-02-12 11:00:00,2025-02-12 16:00:00,16,6,0.0,2.4515838623046875,2.4515838623046875,2.4515838623046875,,True
166,2025-02-12 11:00:00,2025-02-12 17:00:00,17,7,0.0,1.178466796875,1.178466796875,1.178466796875,,True
166,2025-02-12 11:00:00,2025-02-12 18:00:00,18,8,0.0,0.0,0.0,0.0,,False
166,2025-02-12 11:00:00,2025-02-12 19:00:00,19,9,0.0,0.123138427734375,0.123138427734375,0.123138427734375,,False
166,2025-02-12 11:00:00,2025-02-12 20:00:00,20,10,0.0,0.6785125732421875,0.6785125732421875,0.6785125732421875,,False
166,2025-02-12 11:00:00,2025-02-12 21:00:00,21,11,0.0,0.09381103515625,0.09381103515625,0.09381103515625,,False
166,2025-02-12 11:00:00,2025-02-12 22:00:00,22,12,0.0,1.4004364013671875,1.4004364013671875,1.4004364013671875,,False
166,2025-02-12 11:00:00,2025-02-12 23:00:00,23,13,39.08000183105469,79.5634994506836,40.483497619628906,40.483497619628906,103.59134013002769,False
166,2025-02-12 11:00:00,2025-02-13 00:00:00,0,14,123.06999969482422,254.88307189941406,131.81307220458984,131.81307220458984,107.10414604001444,False
166,2025-02-12 11:00:00,2025-02-13 01:00:00,1,15,261.75,443.0926513671875,181.3426513671875,181.3426513671875,69.28086012117957,False
