feature,importance_mean
sin_hour,0.09515271
cos_hour,0.06543525
CLRSKY_SFC_SW_DWN_roll_mean_6,0.06267676
ALLSKY_SFC_SW_DWN_lag_8,0.038157318
CLRSKY_SFC_SW_DWN_lag_1,0.03630556
ALLSKY_SFC_SW_DWN_lag_19,0.03580857
ALLSKY_SFC_SW_DWN_lag_7,0.03524078
ALLSKY_SFC_SW_DWN_lag_21,0.033680156
CLRSKY_SFC_SW_DWN_lag_2,0.033333767
ALLSKY_SFC_SW_DWN_lag_9,0.032935712
ALLSKY_SFC_SW_DWN_lag_11,0.03259501
ALLSKY_SFC_SW_DWN_lag_5,0.032022957
ALLSKY_SFC_SW_DWN_lag_13,0.030467922
ALLSKY_SFC_SW_DWN_lag_22,0.029908622
ALLSKY_SFC_SW_DWN_lag_10,0.029851893
CLRSKY_SFC_SW_DWN,0.027397094
CLRSKY_SFC_SW_DWN_lag_3,0.027104706
CLRSKY_SFC_SW_DWN_lag_12,0.025311872
ALLSKY_SFC_SW_DWN_lag_20,0.02478224
ALLSKY_SFC_SW_DWN_lag_17,0.02437338
ALLSKY_SFC_SW_DWN_roll_mean_6,0.024105363
CLRSKY_SFC_SW_DWN_lag_6,0.01981907
ALLSKY_SFC_SW_DWN_lag_15,0.019069996
CLRSKY_SFC_SW_DWN_roll_mean_3,0.018671518
ALLSKY_SFC_SW_DWN_lag_23,0.018460888
ALLSKY_SFC_SW_DWN_lag_14,0.018338999
ALLSKY_SFC_SW_DWN_roll_mean_3,0.013070147
ALLSKY_SFC_SW_DWN_roll_max_6,0.010747764
CLRSKY_SFC_SW_DWN_lag_24,0.009637709
ALLSKY_SFC_SW_DWN_roll_min_6,0.009185807
ALLSKY_SFC_SW_DWN_lag_18,0.008053514
ALLSKY_SFC_SW_DWN_lag_3,0.0077310097
CLRSKY_SFC_SW_DWN_roll_max_6,0.006865745
ALLSKY_SFC_SW_DWN_lag_1,0.006697548
CLRSKY_SFC_SW_DWN_roll_min_6,0.0065706596
ALLSKY_SFC_SW_DWN_lag_16,0.0040707723
ALLSKY_SFC_SW_DWN_lag_4,0.0037443873
ALLSKY_SFC_SW_DWN_lag_6,0.0035073003
CLOUD_AMT,0.0020389236
ALLSKY_SFC_SW_DWN_lag_24,0.0019937379
cos_month,0.0015218476
CLOUD_AMT_lag_1,0.0015064264
ALLSKY_SFC_SW_DWN_lag_12,0.0015032849
T2M_lag_6,0.0014829445
CLOUD_AMT_roll_mean_3,0.0013468121
sin_month,0.00125229
CLOUD_AMT_roll_min_6,0.0011029193
CLOUD_AMT_roll_mean_6,0.0010724915
PS_lag_12,0.0010723589
CLOUD_AMT_roll_max_6,0.0010294054
ALLSKY_SFC_SW_DWN_lag_2,0.0010175166
RH2M,0.000992063
PS_lag_6,0.0009748678
RH2M_lag_6,0.0009731133
PS_lag_3,0.00096869975
T2M_lag_3,0.0009562078
RH2M_lag_12,0.00094293006
CLOUD_AMT_lag_24,0.00094287266
CLOUD_AMT_lag_12,0.0009419806
T2M_lag_1,0.0009402274
CLOUD_AMT_lag_2,0.0009360104
RH2M_lag_3,0.0009229197
RH2M_lag_1,0.00091601984
PS_lag_2,0.000907393
T2M_lag_2,0.00090537994
PS_lag_1,0.00088469195
RH2M_lag_2,0.0008815764
PS_lag_24,0.00086555653
T2M_lag_12,0.00083738053
T2M_lag_24,0.00081776944
RH2M_lag_24,0.00081738847
CLOUD_AMT_lag_3,0.00077427085
CLOUD_AMT_lag_6,0.00074883987
PS,0.00072645576
T2M,0.00059397594
