feature,importance_mean
sin_hour,0.08131074
cos_hour,0.06719039
CLRSKY_SFC_SW_DWN_roll_std_6,0.04135481
clearsky_change_ratio_1,0.041338895
CLRSKY_SFC_SW_DWN_lag_2,0.031242391
CLRSKY_SFC_SW_DWN_roll_mean_6,0.030999525
ALLSKY_SFC_SW_DWN_lag_9,0.028591825
ALLSKY_SFC_SW_DWN_lag_10,0.028010195
ALLSKY_SFC_SW_DWN_lag_8,0.027198024
CLRSKY_SFC_SW_DWN,0.026242822
ALLSKY_SFC_SW_DWN_lag_17,0.025635043
CLRSKY_SFC_SW_DWN_lag_12,0.025511162
ALLSKY_SFC_SW_DWN_lag_20,0.024869932
ALLSKY_SFC_SW_DWN_lag_22,0.02443788
CLRSKY_SFC_SW_DWN_diff_1,0.02354416
CLRSKY_SFC_SW_DWN_roll_mean_3,0.02168156
ALLSKY_SFC_SW_DWN_lag_11,0.021398699
ALLSKY_SFC_SW_DWN_lag_21,0.021093518
CLRSKY_SFC_SW_DWN_lag_3,0.020321839
ALLSKY_SFC_SW_DWN_lag_18,0.019632554
ALLSKY_SFC_SW_DWN_diff_3,0.018441651
ALLSKY_SFC_SW_DWN_lag_5,0.018148093
CLRSKY_SFC_SW_DWN_lag_1,0.017471638
ALLSKY_SFC_SW_DWN_lag_19,0.017462727
ALLSKY_SFC_SW_DWN_roll_std_6,0.0173006
ALLSKY_SFC_SW_DWN_roll_mean_6,0.016667988
ALLSKY_SFC_SW_DWN_lag_7,0.014871318
ALLSKY_SFC_SW_DWN_lag_15,0.01406917
ALLSKY_SFC_SW_DWN_roll_min_6,0.014060616
CLRSKY_SFC_SW_DWN_lag_6,0.012944625
CLRSKY_SFC_SW_DWN_roll_std_3,0.012938168
ALLSKY_SFC_SW_DWN_lag_14,0.012937371
ALLSKY_SFC_SW_DWN_roll_mean_3,0.011749096
PS_diff_3,0.011744368
CLRSKY_SFC_SW_DWN_diff_3,0.011284075
ALLSKY_SFC_SW_DWN_lag_16,0.011203113
CLRSKY_SFC_SW_DWN_lag_24,0.010141374
is_morning_ramp,0.009403512
ALLSKY_SFC_SW_DWN_lag_12,0.00831258
is_evening_ramp,0.007289112
ALLSKY_SFC_SW_DWN_lag_6,0.007234609
cloud_clearsky_interaction,0.0071759247
ALLSKY_SFC_SW_DWN_lag_3,0.006890211
CLRSKY_SFC_SW_DWN_roll_min_6,0.005936573
ALLSKY_SFC_SW_DWN_lag_13,0.0048492462
PS_diff_1,0.0047112606
ALLSKY_SFC_SW_DWN_lag_4,0.004609456
ALLSKY_SFC_SW_DWN_lag_23,0.0043878458
irradiance_to_clearsky_gap_lag_1,0.003686887
ALLSKY_SFC_SW_DWN_roll_std_3,0.0033673046
ALLSKY_SFC_SW_DWN_lag_2,0.0033177088
ALLSKY_SFC_SW_DWN_diff_1,0.0028587617
ALLSKY_SFC_SW_DWN_lag_24,0.002733592
ALLSKY_SFC_SW_DWN_lag_1,0.0024381515
CLRSKY_SFC_SW_DWN_roll_max_6,0.0024237914
CLOUD_AMT,0.0019291942
target_change_ratio_1,0.001659053
irradiance_to_clearsky_ratio_lag_1,0.0014783755
ALLSKY_SFC_SW_DWN_roll_max_6,0.001315163
cos_month,0.0010890738
CLOUD_AMT_lag_1,0.0009664905
sin_month,0.00092789665
T2M_lag_6,0.00087734143
RH2M,0.00086989976
PS_lag_12,0.000766228
CLOUD_AMT_roll_mean_3,0.0007616952
CLOUD_AMT_roll_min_6,0.00074032444
RH2M_lag_6,0.00070584513
PS_lag_1,0.0007031725
RH2M_lag_1,0.00068642333
T2M,0.0006796336
CLOUD_AMT_roll_max_6,0.0006777593
CLOUD_AMT_roll_mean_6,0.00067684316
PS,0.00065492885
RH2M_lag_12,0.00064905646
PS_lag_6,0.0006459238
T2M_diff_1,0.0006398181
PS_lag_3,0.00062517443
CLOUD_AMT_lag_12,0.0006203507
RH2M_lag_3,0.0006163776
PS_lag_2,0.0006158084
CLOUD_AMT_lag_2,0.0006138853
RH2M_lag_2,0.0006087672
CLOUD_AMT_lag_24,0.0006033539
humidity_temp_interaction,0.0006021866
T2M_lag_12,0.0005593355
T2M_lag_2,0.00055555505
T2M_lag_3,0.0005460736
T2M_diff_3,0.000544385
CLOUD_AMT_roll_std_6,0.000543605
T2M_lag_24,0.000538071
PS_lag_24,0.0005359515
T2M_lag_1,0.0005332601
CLOUD_AMT_roll_std_3,0.0005200543
RH2M_lag_24,0.0005134679
CLOUD_AMT_diff_3,0.0005009552
CLOUD_AMT_lag_6,0.0004939487
CLOUD_AMT_lag_3,0.00049208716
RH2M_diff_3,0.0004901583
RH2M_diff_1,0.00048223385
CLOUD_AMT_diff_1,0.00044458997
is_daylight_lag_1,3.1760836e-05
