feature,importance_mean
sin_hour,0.09993311
cos_hour,0.07976991
CLRSKY_SFC_SW_DWN_diff_3,0.050031785
CLRSKY_SFC_SW_DWN_roll_std_6,0.041996717
CLRSKY_SFC_SW_DWN_diff_1,0.041500766
CLRSKY_SFC_SW_DWN_roll_mean_3,0.036670692
ALLSKY_SFC_SW_DWN_lag_10,0.033029366
ALLSKY_SFC_SW_DWN_lag_11,0.032376084
CLRSKY_SFC_SW_DWN_roll_mean_6,0.029921787
CLRSKY_SFC_SW_DWN_roll_min_6,0.026687639
CLRSKY_SFC_SW_DWN,0.026080534
ALLSKY_SFC_SW_DWN_lag_22,0.025173986
clearsky_change_ratio_1,0.024498602
ALLSKY_SFC_SW_DWN_lag_9,0.023909545
CLRSKY_SFC_SW_DWN_lag_12,0.02150373
CLRSKY_SFC_SW_DWN_lag_2,0.021433285
is_morning_ramp,0.021099092
ALLSKY_SFC_SW_DWN_lag_8,0.01894796
ALLSKY_SFC_SW_DWN_lag_18,0.018903924
ALLSKY_SFC_SW_DWN_lag_20,0.018773524
CLRSKY_SFC_SW_DWN_lag_1,0.01757332
ALLSKY_SFC_SW_DWN_lag_21,0.017202035
CLRSKY_SFC_SW_DWN_lag_3,0.017182328
ALLSKY_SFC_SW_DWN_lag_17,0.014968198
ALLSKY_SFC_SW_DWN_roll_mean_6,0.014910451
ALLSKY_SFC_SW_DWN_lag_14,0.014716032
ALLSKY_SFC_SW_DWN_roll_min_6,0.01356304
ALLSKY_SFC_SW_DWN_lag_15,0.013200719
ALLSKY_SFC_SW_DWN_roll_max_6,0.012646438
CLRSKY_SFC_SW_DWN_lag_6,0.011024985
CLRSKY_SFC_SW_DWN_lag_24,0.009412385
CLRSKY_SFC_SW_DWN_roll_max_6,0.00940501
ALLSKY_SFC_SW_DWN_lag_12,0.008945508
ALLSKY_SFC_SW_DWN_roll_mean_3,0.008706963
CLRSKY_SFC_SW_DWN_roll_std_3,0.008054647
ALLSKY_SFC_SW_DWN_lag_19,0.007828895
PS_diff_3,0.0073397965
ALLSKY_SFC_SW_DWN_lag_3,0.0067567513
ALLSKY_SFC_SW_DWN_lag_5,0.006714724
ALLSKY_SFC_SW_DWN_lag_7,0.006678773
ALLSKY_SFC_SW_DWN_lag_23,0.005534779
ALLSKY_SFC_SW_DWN_lag_13,0.00428232
ALLSKY_SFC_SW_DWN_lag_4,0.0037671172
ALLSKY_SFC_SW_DWN_lag_6,0.003663755
is_evening_ramp,0.0034045056
ALLSKY_SFC_SW_DWN_diff_3,0.003288474
ALLSKY_SFC_SW_DWN_diff_1,0.0032023506
PS_diff_1,0.0027503718
ALLSKY_SFC_SW_DWN_roll_std_6,0.002474209
sin_month,0.0023379126
cos_month,0.0020750933
cloud_clearsky_interaction,0.0019821355
ALLSKY_SFC_SW_DWN_lag_16,0.0019411397
irradiance_to_clearsky_gap_lag_1,0.0019351008
ALLSKY_SFC_SW_DWN_lag_24,0.0018353012
target_change_ratio_1,0.0015494162
ALLSKY_SFC_SW_DWN_roll_std_3,0.0015208557
irradiance_to_clearsky_ratio_lag_1,0.0013718903
CLOUD_AMT,0.0013477815
ALLSKY_SFC_SW_DWN_lag_1,0.0012330724
CLOUD_AMT_lag_12,0.0011597979
RH2M,0.0009578143
CLOUD_AMT_lag_24,0.00087925146
CLOUD_AMT_roll_max_6,0.00086023373
humidity_temp_interaction,0.00085358
ALLSKY_SFC_SW_DWN_lag_2,0.00082671177
CLOUD_AMT_roll_min_6,0.00078519457
RH2M_lag_2,0.0007675269
CLOUD_AMT_roll_mean_6,0.00076335465
PS_lag_24,0.00075925543
CLOUD_AMT_lag_6,0.000755051
RH2M_lag_1,0.0007536993
T2M_lag_1,0.0007399744
T2M_lag_12,0.00073637493
RH2M_lag_12,0.0007301371
T2M,0.000729328
CLOUD_AMT_lag_1,0.0007224385
RH2M_diff_1,0.00071847957
T2M_lag_2,0.00070722407
CLOUD_AMT_diff_3,0.0006895763
T2M_lag_3,0.0006892668
CLOUD_AMT_roll_mean_3,0.0006878017
PS_lag_1,0.00068426674
PS_lag_12,0.0006824816
CLOUD_AMT_roll_std_6,0.00067302765
CLOUD_AMT_lag_3,0.000667575
RH2M_lag_24,0.0006644924
RH2M_lag_6,0.00066352915
T2M_lag_24,0.00066202396
PS,0.0006553023
T2M_lag_6,0.00065516494
RH2M_lag_3,0.0006441751
RH2M_diff_3,0.0006414209
CLOUD_AMT_diff_1,0.0006373523
PS_lag_3,0.000632076
PS_lag_6,0.0006217816
PS_lag_2,0.0006169237
CLOUD_AMT_roll_std_3,0.0006153003
CLOUD_AMT_lag_2,0.0006123131
T2M_diff_3,0.0005666251
T2M_diff_1,0.000556603
is_daylight_lag_1,4.8417373e-06
